date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:53	383/383	------	200	untouched ('')	application/javascript	etag:W/%2222a-4be845bec0e80%22	http://www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_navigation.js?0	cat/www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_navigation/index.js	(from http://www.materiasensible.cat/ca/obres)
19:13:53	273/273	------	200	untouched ('')	application/javascript	etag:W/%221a9-4be845bec0e80%22	http://www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_panzoombar.js?0	cat/www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_panzoombar/index.js	(from http://www.materiasensible.cat/ca/obres)
19:13:53	371/371	------	200	untouched ('')	application/javascript	etag:W/%22228-4be845bec0e80%22	http://www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_zoomtomaxextent.js?0	cat/www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_zoomtomaxextent/index.js	(from http://www.materiasensible.cat/ca/obres)
19:13:53	572/572	------	200	untouched ('')	application/javascript	etag:W/%223e7-4be845bec0e80%22	http://www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_zoomtolayer.js?0	cat/www.materiasensible.cat/sites/all/modules/openlayers/includes/behaviors/js/openlayers_behavior_zoomtolayer/index.js	(from http://www.materiasensible.cat/ca/obres)
19:13:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:53%20GMT	http://www.materiasensible.cat/node/97	cat/www.materiasensible.cat/node/97/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:53	33420/33420	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:51%20GMT	http://www.materiasensible.cat/ca/obres/centre-dart-cal-mass%c3%b3	cat/www.materiasensible.cat/ca/obres/centre-dart-cal-mass%c3%b3/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:53	29386/29386	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:07%20GMT	http://www.materiasensible.cat/en/node/97	cat/www.materiasensible.cat/en/node/97/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:53	5927/5927	------	200	untouched ('')	image/jpeg	etag:%221727-4bf62977b8f00%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/cal_masso_17.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/cal_masso_17/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:54	32998/32998	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:52%20GMT	http://www.materiasensible.cat/ca/obres/cine-l%c3%addia	cat/www.materiasensible.cat/ca/obres/cine-l%c3%addia/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:54	5074/5074	------	200	untouched ('')	image/jpeg	etag:%2213d2-4bf62978ad140%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/cine_lidia_07.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/cine_lidia_07/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:54	32606/32606	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:54%20GMT	http://www.materiasensible.cat/ca/obres/capsa-habitable	cat/www.materiasensible.cat/ca/obres/capsa-habitable/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:54	6931/6931	------	200	untouched ('')	image/jpeg	etag:%221b13-4bf5c486f6900%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/exterior_1.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/exterior_1/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:54	34764/34764	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:56%20GMT	http://www.materiasensible.cat/ca/obres/casa-passiva-arboretum	cat/www.materiasensible.cat/ca/obres/casa-passiva-arboretum/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:54	4207/4207	------	200	untouched ('')	image/jpeg	etag:%22106f-4bf5c487eab40%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casa-pasiva-arboretum.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casa-pasiva-arboretum/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:54	36028/36028	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:57%20GMT	http://www.materiasensible.cat/ca/obres/gimn%c3%a0s-704	cat/www.materiasensible.cat/ca/obres/gimn%c3%a0s-704/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:53%20GMT	http://www.materiasensible.cat/node/100	cat/www.materiasensible.cat/node/100/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:54	4191/4191	------	200	untouched ('')	image/jpeg	etag:%22105f-4bf5c487eab40%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/704_02.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/704_02/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:54	35808/35808	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:55:59%20GMT	http://www.materiasensible.cat/ca/obres/casa-205	cat/www.materiasensible.cat/ca/obres/casa-205/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:54	28525/28525	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:09%20GMT	http://www.materiasensible.cat/en/node/100	cat/www.materiasensible.cat/en/node/100/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:54	16914/16914	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:10%20GMT	http://www.materiasensible.cat/ca/arquitectes/harquitectes	cat/www.materiasensible.cat/ca/arquitectes/harquitectes/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:54	6491/6491	------	200	untouched ('')	image/jpeg	etag:%22195b-4bf5c487eab40%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/casa205_03.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/casa205_03/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:55	32436/32436	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:00%20GMT	http://www.materiasensible.cat/ca/obres/casa-en-bunyola	cat/www.materiasensible.cat/ca/obres/casa-en-bunyola/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:55	7587/7587	------	200	untouched ('')	image/jpeg	etag:%221da3-4bf5bdc9c42c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/bnl1.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/bnl1/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:55	33356/33356	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:01%20GMT	http://www.materiasensible.cat/ca/obres/estudi-del-pintor-dami%c3%a0-jaume	cat/www.materiasensible.cat/ca/obres/estudi-del-pintor-dami%c3%a0-jaume/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:54%20GMT	http://www.materiasensible.cat/node/103	cat/www.materiasensible.cat/node/103/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:55	7354/7354	------	200	untouched ('')	image/jpeg	etag:%221cba-4bf5bdc9c42c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/estudio_1.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/estudio_1/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:55	32027/32027	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:12%20GMT	http://www.materiasensible.cat/en/node/103	cat/www.materiasensible.cat/en/node/103/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:55	33867/33867	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:03%20GMT	http://www.materiasensible.cat/ca/obres/hpo-sant-andreu	cat/www.materiasensible.cat/ca/obres/hpo-sant-andreu/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:55	5778/5778	------	200	untouched ('')	image/jpeg	etag:%221692-4bf5bdc9c42c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/vpoandreu04.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/vpoandreu04/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:55	32064/32064	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:04%20GMT	http://www.materiasensible.cat/ca/obres/hotel-aire	cat/www.materiasensible.cat/ca/obres/hotel-aire/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:55	5645/5645	------	200	untouched ('')	image/jpeg	etag:%22160d-4bf5bdcab8500%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/aire_entorno02.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/aire_entorno02/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:55%20GMT	http://www.materiasensible.cat/node/105	cat/www.materiasensible.cat/node/105/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:55	36351/36351	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:06%20GMT	http://www.materiasensible.cat/ca/obres/escola-bressol	cat/www.materiasensible.cat/ca/obres/escola-bressol/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:55	6898/6898	------	200	untouched ('')	image/jpeg	etag:%221af2-4bf5b4ba6e2c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/vilanova_n7x343639_copy.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/vilanova_n7x343639_copy/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:56	34655/34655	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:07%20GMT	http://www.materiasensible.cat/ca/obres/reforma-habitatge-passatge-batll%c3%b3	cat/www.materiasensible.cat/ca/obres/reforma-habitatge-passatge-batll%c3%b3/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:56	4874/4874	------	200	untouched ('')	image/jpeg	etag:%22130a-4bf5b4bb62500%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/batllo_n7x268990_copy.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/batllo_n7x268990_copy/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:56	32224/32224	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:13%20GMT	http://www.materiasensible.cat/en/node/105	cat/www.materiasensible.cat/en/node/105/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:56	32905/32905	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:09%20GMT	http://www.materiasensible.cat/ca/obres/casa-sant-feliu	cat/www.materiasensible.cat/ca/obres/casa-sant-feliu/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:56	4888/4888	------	200	untouched ('')	image/jpeg	etag:%221318-4bf5b4bc56740%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/_n7x538183.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/_n7x538183/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:56	32079/32079	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:10%20GMT	http://www.materiasensible.cat/ca/obres/museu-es-molinar	cat/www.materiasensible.cat/ca/obres/museu-es-molinar/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:56	17118/17118	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:14%20GMT	http://www.materiasensible.cat/ca/arquitectes/josep-bunyesc	cat/www.materiasensible.cat/ca/arquitectes/josep-bunyesc/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:56	5566/5566	------	200	untouched ('')	image/jpeg	etag:%2215be-4bf5b4bc56740%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ms-m1.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ms-m1/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:56	33376/33376	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:12%20GMT	http://www.materiasensible.cat/ca/obres/restaurant-can-jeroni	cat/www.materiasensible.cat/ca/obres/restaurant-can-jeroni/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:56	6469/6469	------	200	untouched ('')	image/jpeg	etag:%221945-4bf5b4bc56740%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/unparelldarquitectes_-_restaurant_can_jeroni_-_01.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/unparelldarquitectes_-_restaurant_can_jeroni_-_01/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:56	35554/35554	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:13%20GMT	http://www.materiasensible.cat/ca/obres/parc-del-tur%c3%b2-del-sastre	cat/www.materiasensible.cat/ca/obres/parc-del-tur%c3%b2-del-sastre/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:56%20GMT	http://www.materiasensible.cat/node/108	cat/www.materiasensible.cat/node/108/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:56	3287/3287	------	200	untouched ('')	image/jpeg	etag:%22cd7-4bf59ee121680%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/montgat_dataae_11.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/montgat_dataae_11/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:57	28627/28627	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:16%20GMT	http://www.materiasensible.cat/en/node/108	cat/www.materiasensible.cat/en/node/108/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:57	33093/33093	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:14%20GMT	http://www.materiasensible.cat/ca/obres/cases-pati	cat/www.materiasensible.cat/ca/obres/cases-pati/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:57	4637/4637	------	200	untouched ('')	image/jpeg	etag:%22121d-4bf59ee121680%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casas-patio.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casas-patio/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:57	35538/35538	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:16%20GMT	http://www.materiasensible.cat/ca/obres/casa-collage	cat/www.materiasensible.cat/ca/obres/casa-collage/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:57	3727/3727	------	200	untouched ('')	image/jpeg	etag:%22e8f-4bf59ee2158c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casa-collage.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-casa-collage/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:57%20GMT	http://www.materiasensible.cat/node/107	cat/www.materiasensible.cat/node/107/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:57	31595/31595	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:17%20GMT	http://www.materiasensible.cat/ca/obres/can-joan-jaume-i-napolonia	cat/www.materiasensible.cat/ca/obres/can-joan-jaume-i-napolonia/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:57	34758/34758	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:18%20GMT	http://www.materiasensible.cat/en/node/107	cat/www.materiasensible.cat/en/node/107/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:58	17411/17411	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:18%20GMT	http://www.materiasensible.cat/ca/arquitectes/n%c3%baria-salvad%c3%b3-david-tapias	cat/www.materiasensible.cat/ca/arquitectes/n%c3%baria-salvad%c3%b3-david-tapias/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:58	5863/5863	------	200	untouched ('')	image/jpeg	etag:%2216e7-4bf59ee2158c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-can-joan-jaume-i-n039apol-lonia.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-can-joan-jaume-i-n039apol-lonia/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:58	33729/33729	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:19%20GMT	http://www.materiasensible.cat/ca/obras/el-pis-den-quim	cat/www.materiasensible.cat/ca/obras/el-pis-den-quim/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:58	3655/3655	------	200	untouched ('')	image/jpeg	etag:%22e47-4bf59ee2158c0%22	http://www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-el-pis-d039en-quim_1.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Portada/ficha-el-pis-d039en-quim_1/index.jpg	(from http://www.materiasensible.cat/ca/obres)
19:13:58	94104/94104	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:20%20GMT	http://www.materiasensible.cat/en/obres	cat/www.materiasensible.cat/en/obres/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:58%20GMT	http://www.materiasensible.cat/node/110	cat/www.materiasensible.cat/node/110/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:58	97567/97567	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:22%20GMT	http://www.materiasensible.cat/es/obres	cat/www.materiasensible.cat/es/obres/index.html	(from http://www.materiasensible.cat/ca/obres)
19:13:58	28758/28758	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:20%20GMT	http://www.materiasensible.cat/en/node/110	cat/www.materiasensible.cat/en/node/110/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:59	16940/16940	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:21%20GMT	http://www.materiasensible.cat/ca/arquitectes/teda	cat/www.materiasensible.cat/ca/arquitectes/teda/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:59	1317/1317	------	200	untouched ('')	application/javascript	etag:%22525-49cfa90169a00%22	http://www.materiasensible.cat/sites/all/modules/captcha/captcha.js?0	cat/www.materiasensible.cat/sites/all/modules/captcha/captcha/index.js	(from http://www.materiasensible.cat/ca/contact)
19:13:59	1263/1263	------	200	untouched ('')	application/javascript	etag:%224ef-4bf10493da000%22	http://www.materiasensible.cat/misc/textarea.js?0	cat/www.materiasensible.cat/misc/textarea/index.js	(from http://www.materiasensible.cat/ca/contact)
19:13:59	17029/17029	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:58:07%20GMT	http://www.materiasensible.cat/en/contact	cat/www.materiasensible.cat/en/contact/index.html	(from http://www.materiasensible.cat/ca/contact)
19:13:59	17237/17237	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:58:08%20GMT	http://www.materiasensible.cat/es/contact	cat/www.materiasensible.cat/es/contact/index.html	(from http://www.materiasensible.cat/ca/contact)
19:13:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:58%20GMT	http://www.materiasensible.cat/node/88	cat/www.materiasensible.cat/node/88/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:59	22261/22261	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:50:30%20GMT	http://www.materiasensible.cat/en/node/136	cat/www.materiasensible.cat/en/node/136/index.html	(from http://www.materiasensible.cat/node/136)
19:13:59	32078/32078	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:23%20GMT	http://www.materiasensible.cat/en/node/88	cat/www.materiasensible.cat/en/node/88/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:13:59	16630/16630	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:35%20GMT	http://www.materiasensible.cat/en/node/2	cat/www.materiasensible.cat/en/node/2/index.html	(from http://www.materiasensible.cat/en)
19:14:00	12003/12003	------	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:56:34%20GMT	http://www.materiasensible.cat/en/COAC	cat/www.materiasensible.cat/en/COAC/index.html	(from http://www.materiasensible.cat/en)
19:14:00	1770/1770	------	200	untouched ('')	application/javascript	etag:W/%22721-4c370f51e4dc0%22	http://www.materiasensible.cat/sites/default/files/languages/es_385f66829c980491ac77c590e3732347.js?0	cat/www.materiasensible.cat/sites/default/files/languages/es_385f66829c980491ac77c590e3732347/index.js	(from http://www.materiasensible.cat/es)
19:14:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:13:59%20GMT	http://www.materiasensible.cat/node/81	cat/www.materiasensible.cat/node/81/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:00	16778/16778	------	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202018%2016:56:38%20GMT	http://www.materiasensible.cat/es/node/2	cat/www.materiasensible.cat/es/node/2/index.html	(from http://www.materiasensible.cat/es)
19:14:00	12158/12158	------	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:56:39%20GMT	http://www.materiasensible.cat/es/COAC	cat/www.materiasensible.cat/es/COAC/index.html	(from http://www.materiasensible.cat/es)
19:14:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:14:00%20GMT	http://www.materiasensible.cat/node/	cat/www.materiasensible.cat/node/index/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:00	31581/31581	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:24%20GMT	http://www.materiasensible.cat/en/node/81	cat/www.materiasensible.cat/en/node/81/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:01	16995/16995	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:25%20GMT	http://www.materiasensible.cat/ca/arquitectes/unparelldarquitectes	cat/www.materiasensible.cat/ca/arquitectes/unparelldarquitectes/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:14:01%20GMT	http://www.materiasensible.cat/node/86	cat/www.materiasensible.cat/node/86/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:01	29569/29569	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:27%20GMT	http://www.materiasensible.cat/en/node/86	cat/www.materiasensible.cat/en/node/86/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2017:14:01%20GMT	http://www.materiasensible.cat/node/80	cat/www.materiasensible.cat/node/80/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:02	29908/29908	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20May%202018%2016:57:29%20GMT	http://www.materiasensible.cat/en/node/80	cat/www.materiasensible.cat/en/node/80/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:02	12175/12175	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:57:31%20GMT	http://www.materiasensible.cat/ca/%22/ca/arquitectes/arquitectures-boschcapdeferro%22	cat/www.materiasensible.cat/ca/_/ca/arquitectes/arquitectures-boschcapdeferro_/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:04	12152/12152	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:57:32%20GMT	http://www.materiasensible.cat/ca/%22/ca/arquitectes/dataae%22	cat/www.materiasensible.cat/ca/_/ca/arquitectes/dataae_.63/index.delayed	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:06	19589/19589	---M--	200	added ('OK')	image/jpeg	etag:%224c85-4c3a5907d6600%22	http://www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/bosch-capdeferro.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/bosch-capdeferro/index.jpg	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:06	12093/12093	---M--	200	added ('OK')	image/jpeg	etag:%222f3d-4c3a5907d6600%22	http://www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/datae.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/datae/index.jpg	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:07	12173/12173	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:57:35%20GMT	http://www.materiasensible.cat/ca/%22/ca/arquitectes/david-sebastian-gerard-puig%22	cat/www.materiasensible.cat/ca/_/ca/arquitectes/david-sebastian-gerard-puig_/index.html	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:10	19948/19948	---M--	200	added ('OK')	image/jpeg	etag:%224dec-4c3a5907d6600%22	http://www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/dg.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/dg/index.jpg	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:21	113824/113824	---M--	200	added ('OK')	image/jpeg	etag:%221bca0-49954f72bfb80%22	http://www.materiasensible.cat/sites/default/files/img/obres/datae.jpg	cat/www.materiasensible.cat/sites/default/files/img/obres/datae/index.jpg	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:22	12176/12176	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20May%202018%2016:57:50%20GMT	http://www.materiasensible.cat/ca/%22/ca/arquitectes/emiliano-l%c3%b3pez-m%c3%b3nica-rivera%22	cat/www.materiasensible.cat/ca/_/ca/arquitectes/emiliano-l%c3%b3pez-m%c3%b3nica-rivera_.69/index.delayed	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
19:14:25	17485/17485	---M--	200	added ('OK')	image/jpeg	etag:%22444d-4c38845ceec40%22	http://www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/lopez-rivera.jpg	cat/www.materiasensible.cat/sites/default/files/imagecache/Lateral_dret/img/obres/lopez-rivera/index.jpg	(from http://www.materiasensible.cat/ca/arquitectes-seleccionats)
